Point ID,Points_0,Points_1,Points_2,Points_Magnitude,Result,absOmega,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,vtkValidPointMask
1313,11.5949,0.245414,0,11.5975,0.245442,15.7162,0.5,0,13,-0.528373,-15.7162,0.353407,1.3702,0.027859,-0.00474718,1.37049,0,1
1314,11.6059,0.34886,0,11.6112,0.34888,15.1261,0.5,0,13,-0.578991,15.1261,0.316763,0.999164,0.00290525,-0.000671343,0.999168,0,1
1315,11.5899,-0.248148,0,11.5926,0.248176,15.2825,0.5,0,13,0.299161,15.2825,0.352803,1.36045,-0.0299382,-7.72525e-05,1.36078,0,1
1316,11.5949,-0.245184,0,11.5975,0.245212,15.3578,0.5,0,13,0.246702,15.3578,0.353725,1.36217,-0.0292325,7.44791e-05,1.36248,0,1
1317,11.6059,-0.3489,0,11.6112,0.34892,14.5737,0.5,0,13,-0.364357,-14.5737,0.316796,0.995336,-0.00290792,0.000234643,0.99534,0,1
1318,11.6058,0.240741,0,11.6083,0.240769,17.7659,0.5,0,13,-5.4449,-17.7659,0.354284,1.36389,0.0318138,-0.00509786,1.36427,0,1
1319,11.6059,0.240683,0,11.6084,0.240712,17.7531,0.5,0,13,-5.43834,-17.7531,0.354298,1.36388,0.0318179,-0.00509693,1.36426,0,1
1320,11.6169,0.348706,0,11.6222,0.348725,14.3325,0.5,0,13,0.302868,14.3325,0.31664,0.999846,0.00298685,-0.000737754,0.999851,0,1
1321,11.6039,-0.240741,0,11.6064,0.240769,16.3272,0.5,0,13,-5.56627,16.3272,0.354306,1.36044,-0.0313222,0.000148628,1.3608,0,1
1322,11.6059,-0.239481,0,11.6084,0.23951,16.0471,0.5,0,13,-5.36714,16.0471,0.354519,1.36056,-0.0313538,0.000143374,1.36092,0,1
1323,11.6169,-0.348739,0,11.6222,0.348758,14.0212,0.5,0,13,-1.73937,-14.0212,0.317026,0.996201,-0.00373337,0.000409357,0.996208,0,1
1324,11.6151,0.233333,0,11.6174,0.233363,15.3368,0.5,0,13,-3.21678,-15.3368,0.353498,1.36591,0.0278771,-0.00471818,1.3662,0,1
1325,11.6169,0.232097,0,11.6192,0.232126,15.2924,0.5,0,13,-3.25371,-15.2924,0.353529,1.36633,0.028086,-0.00465695,1.36663,0,1
1326,11.6279,0.348556,0,11.6332,0.348575,13.7373,0.5,0,13,-0.137851,13.7373,0.31652,1.00074,0.00267382,-0.000851692,1.00075,0,1
1327,11.6141,-0.233333,0,11.6165,0.233363,14.3049,0.5,0,13,-2.04486,14.3049,0.355359,1.36593,-0.0264789,0.000155665,1.36619,0,1
1328,11.6169,-0.231465,0,11.6192,0.231495,14.2536,0.5,0,13,-2.04444,14.2536,0.3556,1.36703,-0.0267422,0.000214726,1.36729,0,1
1329,11.6279,-0.348589,0,11.6332,0.348609,13.2178,0.5,0,13,-0.146764,-13.2178,0.316877,0.997167,-0.00462273,0.000419401,0.997178,0,1
1330,11.6262,0.225926,0,11.6284,0.225956,14.5633,0.5,0,13,-1.33513,-14.5633,0.357222,1.36777,0.0249753,-0.00434954,1.36801,0,1
1331,11.6279,0.224737,0,11.6301,0.224768,14.6183,0.5,0,13,-1.32723,-14.6183,0.357447,1.36842,0.0244733,-0.00424985,1.36865,0,1
1332,11.6389,0.348413,0,11.6441,0.348432,13.0688,0.5,0,13,0.476749,13.0688,0.316221,1.00187,0.00251018,-0.000931809,1.00188,0,1
1333,11.6271,-0.225926,0,11.6293,0.225956,15.0507,0.5,0,13,-4.02733,15.0507,0.355235,1.36685,-0.0258407,0.000353295,1.36709,0,1
1334,11.6279,-0.225349,0,11.6301,0.225379,15.0821,0.5,0,13,-4.0616,15.0821,0.355297,1.36718,-0.0256647,0.00033166,1.36742,0,1
1335,11.6389,-0.348444,0,11.6441,0.348463,12.4853,0.5,0,13,0.642282,-12.4853,0.316684,0.998369,-0.00396954,0.000404141,0.998377,0,1
1336,11.6369,0.218519,0,11.639,0.21855,13.9281,0.5,0,13,-2.57109,-13.9281,0.354388,1.3654,0.0246492,-0.00388903,1.36563,0,1
1337,11.6389,0.217118,0,11.641,0.21715,14.0379,0.5,0,13,-2.53773,-14.0379,0.354595,1.36651,0.0239599,-0.00379559,1.36672,0,1
1338,11.6499,0.348274,0,11.6551,0.348294,12.2975,0.5,0,13,1.48707,12.2975,0.315953,1.0032,0.00164448,-0.000817386,1.0032,0,1
1339,11.6356,-0.218519,0,11.6376,0.21855,12.8841,0.5,0,13,-2.6215,12.8841,0.354829,1.36641,-0.0249606,-0.000148015,1.36664,0,1
1340,11.6389,-0.216161,0,11.6409,0.216193,13.0606,0.5,0,13,-2.48994,13.0606,0.354817,1.36833,-0.0237578,-0.00033789,1.36854,0,1
1341,11.6499,-0.3483,0,11.6551,0.34832,11.9267,0.5,0,13,-0.294916,-11.9267,0.316755,0.999141,-0.004082,0.000276162,0.99915,0,1
1342,11.6468,0.211111,0,11.6487,0.211144,12.8328,0.5,0,13,-2.92659,-12.8328,0.355011,1.36719,0.0223135,-0.00337325,1.36738,0,1
1343,11.6499,0.208861,0,11.6518,0.208894,13.2315,0.5,0,13,-3.02579,-13.2315,0.355126,1.3692,0.020326,-0.00318772,1.36936,0,1
1344,11.6609,0.348135,0,11.6661,0.348155,11.8692,0.5,0,13,-0.741167,11.8692,0.316125,1.0045,0.000322842,-0.000396426,1.0045,0,1
1345,11.6609,-0.348166,0,11.6661,0.348186,11.0157,0.5,0,13,0.900573,-11.0157,0.31626,1.0001,-0.00374843,0.000383789,1.00011,0,1
1346,11.6455,-0.211111,0,11.6474,0.211144,11.6936,0.5,0,13,-0.410345,11.6936,0.355039,1.36884,-0.0219538,-0.000438729,1.36902,0,1
1347,11.6499,-0.207847,0,11.6518,0.20788,12.1596,0.5,0,13,-0.160088,12.1596,0.356013,1.3722,-0.0194144,-0.000623475,1.37234,0,1
1348,11.6552,0.203704,0,11.6569,0.203737,11.3765,0.5,0,12.5248,-2.28002,-11.3765,0.355276,1.38438,0.00516505,-0.00283529,1.38439,0,1
1349,11.6609,0.199626,0,11.6626,0.19966,12.0799,0.5,0,12.5505,-2.34018,-12.0799,0.356094,1.38821,0.00104948,-0.00249431,1.38821,0,1
1350,11.6719,0.347959,0,11.6771,0.347979,11.452,0.5,0,13,-3.12975,11.452,0.315979,1.0062,0.00284933,-0.000583289,1.0062,0,1
1351,11.6547,-0.203704,0,11.6565,0.203737,11.1639,0.5,0,12.5691,-0.635957,11.1639,0.356316,1.38858,-0.00523641,-0.000896026,1.38859,0,1
1352,11.6609,-0.199002,0,11.6626,0.199037,11.763,0.5,0,12.6347,-1.23538,11.763,0.356625,1.39048,-0.00327121,-0.000741438,1.39049,0,1
1353,11.6719,-0.348016,0,11.6771,0.348036,10.2632,0.5,0,13,2.56956,-10.2632,0.315624,1.00271,-0.000658373,0.000692183,1.00271,0,1
1354,11.6829,0.347713,0,11.6881,0.347733,9.55002,0.5,0,12.5587,1.01966,9.55002,0.31594,0.995418,0.00351816,-0.000356825,0.995425,0,1
1355,11.6659,0.196296,0,11.6676,0.196331,11.5314,0.5,0,12.5479,-1.88598,-11.5314,0.356035,1.39173,-0.00516859,-0.00237096,1.39174,0,1
1356,11.6719,0.19021,0,11.6735,0.190246,11.6136,0.5,0,12.8216,-0.731469,-11.6136,0.356765,1.38202,0.000511691,-0.00178709,1.38202,0,1
1357,11.6829,-0.347544,0,11.6881,0.347564,10.9792,0.5,0,12.6989,-4.28457,-10.9792,0.315462,1.01608,-0.0041673,0.000133381,1.01609,0,1
1358,11.665,-0.196296,0,11.6666,0.196331,11.3751,0.5,0,12.6329,-1.0953,11.3751,0.356607,1.39214,5.02123e-05,-0.000755717,1.39214,0,1
1359,11.6714,-0.188889,0,11.6729,0.188925,10.9865,0.5,0,13,0.000749887,10.9865,0.357019,1.37533,-0.0132647,-0.000240398,1.37539,0,1
1360,11.6939,0.347607,0,11.6991,0.347627,9.98778,0.5,0,12,1.40701,9.98778,0.315952,1.0211,0.00128729,-0.000779074,1.0211,0,1
1361,11.6738,0.188889,0,11.6754,0.188925,11.3788,0.5,0,12.8277,-0.475386,-11.3788,0.356755,1.38441,-0.00267529,-0.0017713,1.38441,0,1
1362,11.6774,0.181481,0,11.6789,0.181519,8.6965,0.5,0,12.4997,-0.654626,-8.6965,0.357403,1.38395,-0.00169299,-0.00155723,1.38395,0,1
1363,11.6939,-0.347774,0,11.6991,0.347793,9.45305,0.5,0,12.2568,0.853149,-9.45305,0.316294,1.00893,-0.00488444,0.000270837,1.00895,0,1
1364,11.6719,-0.188501,0,11.6735,0.188537,11.069,0.5,0,13,0.0199841,11.069,0.357145,1.37593,-0.0126181,-0.000242611,1.37598,0,1
1365,11.7049,0.34728,0,11.7101,0.3473,9.22888,0.5,0,12.3071,0.539733,9.22888,0.316349,1.01136,0.000385094,-0.000844809,1.01136,0,1
1366,11.6829,0.177424,0,11.6843,0.177463,9.62948,0.5,0,12.5477,-0.602771,-9.62948,0.357932,1.38868,-0.00793434,-0.00135817,1.38871,0,1
1367,11.7049,-0.347395,0,11.7101,0.347415,9.37663,0.5,0,12,0.329922,-9.37663,0.316425,1.01527,-0.00401152,6.86932e-05,1.01528,0,1
1368,11.6772,-0.181481,0,11.6786,0.181519,8.88415,0.5,0,12.5189,-0.56012,8.88415,0.357892,1.38807,-0.00119323,-0.000639764,1.38807,0,1
1369,11.6829,-0.176614,0,11.6843,0.176653,9.71903,0.5,0,12.6571,-1.10694,9.71903,0.357909,1.38944,0.000510798,-0.000548468,1.38944,0,1
1370,11.7159,0.346754,0,11.7211,0.346774,9.36272,0.5,0,12,-1.18945,9.36272,0.315934,1.01797,0.00231332,-0.000697563,1.01797,0,1
1371,11.6878,0.174074,0,11.6891,0.174113,9.18196,0.5,0,13,-0.333435,-9.18196,0.360174,1.38426,-0.00508306,-0.00119252,1.38427,0,1
1372,11.6911,0.166667,0,11.6923,0.166708,7.74315,0.5,0,12.255,-0.262758,-7.74315,0.358767,1.38414,-0.00499334,-0.000899105,1.38415,0,1
1373,11.7159,-0.346862,0,11.7211,0.346882,8.70685,0.5,0,12.3413,0.00727203,-8.70685,0.316305,1.00832,-0.00459167,-0.000365253,1.00833,0,1
1374,11.6868,-0.174074,0,11.6881,0.174113,9.4582,0.5,0,12.6516,-1.40805,9.4582,0.357897,1.3926,0.00563343,-0.00059959,1.39261,0,1
1375,11.6896,-0.166667,0,11.6908,0.166708,7.87106,0.5,0,12.7132,-0.889029,7.87106,0.360124,1.38134,-0.00507283,-0.000709714,1.38135,0,1
1376,11.7215,0.345826,0,11.7266,0.345828,9.11888,0.5,0,12,-0.777757,9.11888,0.31596,1.01961,0.00271828,-0.000600343,1.01962,0,1
1377,11.7222,0.345768,0,11.7273,0.345769,9.08637,0.5,0,12,-0.74954,9.08637,0.315973,1.01969,0.0027496,-0.000590806,1.0197,0,1
1378,11.6939,0.163904,0,11.6951,0.163946,7.91224,0.5,0,12.144,-0.329126,-7.91224,0.35955,1.38551,-0.00642174,-0.000795172,1.38553,0,1
1379,11.6939,-0.163069,0,11.6951,0.163111,8.38297,0.5,0,12.7467,-0.956967,8.38297,0.360432,1.38511,0.000447592,-0.000898899,1.38511,0,1
1380,11.727,-0.346506,0,11.7321,0.346526,8.53384,0.5,0,12,-0.0573053,-8.53384,0.316361,1.01393,-0.00411019,-0.000663695,1.01394,0,1
1381,11.6981,0.159259,0,11.6992,0.159302,7.40628,0.5,0,12.2607,-0.14315,-7.40628,0.359712,1.38836,-0.0101311,-0.000850271,1.3884,0,1
1382,11.7007,0.151852,0,11.7017,0.151897,6.31587,0.5,0,12,-0.413112,-6.31587,0.359411,1.3803,0.00201887,-0.000579836,1.3803,0,1
1383,11.7049,0.148692,0,11.7059,0.148738,7.23339,0.5,0,12.4266,-0.550746,-7.23339,0.358626,1.38801,-0.0126967,-0.000440898,1.38806,0,1
1384,11.727,0.344929,0,11.732,0.344936,8.86415,0.5,0,12,-0.359949,8.86415,0.316001,1.02111,0.0031283,-0.000498905,1.02111,0,1
1385,11.7325,0.345342,0,11.7376,0.345343,8.48405,0.5,0,12.3056,-0.619374,8.48405,0.31558,1.01778,0.00361052,-0.000423877,1.01779,0,1
1386,11.7332,0.345348,0,11.7383,0.345349,8.45637,0.5,0,12.3056,-0.638384,8.45637,0.315588,1.01773,0.00368666,-0.000397711,1.01773,0,1
1387,11.6984,-0.159259,0,11.6994,0.159302,7.96566,0.5,0,12.5986,-0.87253,7.96566,0.358514,1.39296,0.0119517,-0.000987001,1.39301,0,1
1388,11.7003,-0.151852,0,11.7013,0.151897,6.26958,0.5,0,12,-0.554733,6.26958,0.35892,1.38089,-0.00428961,-0.000986331,1.3809,0,1
1389,11.738,-0.34657,0,11.7431,0.34659,8.08323,0.5,0,12,0.414636,-8.08323,0.316305,1.01278,-0.00397293,-0.000660872,1.01279,0,1
1390,11.7104,0.144444,0,11.7113,0.144492,6.93648,0.5,0,12.5036,-0.445193,-6.93648,0.358522,1.39072,-0.018408,-0.000489922,1.39084,0,1
1391,11.7123,0.137037,0,11.7131,0.137087,5.99276,0.5,0,12.6664,0.0122482,-5.99276,0.35999,1.37615,-0.000565263,-0.000270523,1.37615,0,1
1392,11.738,0.345611,0,11.743,0.345631,8.18628,0.5,0,12.4709,-0.818595,8.18628,0.315382,1.01574,0.00409825,-0.000307648,1.01575,0,1
1393,11.7427,0.345361,0,11.7478,0.345363,7.96944,0.5,0,12.4893,-0.468873,7.96944,0.315762,1.01691,0.00428181,-0.000422446,1.01692,0,1
1394,11.7436,0.345352,0,11.7487,0.345354,7.92898,0.5,0,12.4893,-0.412373,7.92898,0.315772,1.01688,0.00436493,-0.00041777,1.01689,0,1
1395,11.7049,-0.147965,0,11.7059,0.148012,7.115,0.5,0,12.5247,-0.150331,7.115,0.359286,1.38917,0.0120766,-0.000991055,1.38922,0,1
1396,11.7435,-0.345789,0,11.7486,0.345791,7.75773,0.5,0,12.2929,0.634172,-7.75773,0.316215,1.0143,-0.00361173,-0.000497748,1.0143,0,1
1397,11.7447,-0.345803,0,11.7498,0.345805,7.71418,0.5,0,12.2929,0.668224,-7.71418,0.316207,1.01419,-0.00345777,-0.000470181,1.0142,0,1
1398,11.7093,-0.144444,0,11.7102,0.144492,6.80477,0.5,0,12.6035,0.203553,6.80477,0.359202,1.39182,0.016885,-0.000963752,1.39193,0,1
1399,11.7113,-0.137037,0,11.7121,0.137087,6.52982,0.5,0,13,-1.32583,6.52982,0.358762,1.38139,0.00156679,-0.000805866,1.38139,0,1
1400,11.749,0.345007,2.1684e-19,11.754,0.345016,7.67963,0.5,0,12.5,0.0230445,7.67963,0.316367,1.01872,0.00446874,-0.000613708,1.01873,0,1
1401,11.7536,0.345464,0,11.7587,0.345465,7.60226,0.5,0,12.26,0.261017,7.60226,0.316323,1.01813,0.00398322,-0.000541966,1.01814,0,1
1402,11.7159,0.133497,0,11.7167,0.133548,6.07063,0.5,0,12.5221,0.146926,-6.07063,0.360333,1.38038,-0.0075355,-0.000283992,1.3804,0,1
1403,11.7545,0.345431,0,11.7596,0.345433,7.56503,0.5,0,12.26,0.338415,7.56503,0.31633,1.01824,0.00388976,-0.000563052,1.01825,0,1
1404,11.749,-0.345254,0,11.754,0.345267,7.466,0.5,0,12.5,0.835449,-7.466,0.316137,1.0152,-0.00316215,-0.00033704,1.0152,0,1
1405,11.7533,-0.345612,0,11.7584,0.345614,7.46582,0.5,0,12.2789,0.989746,-7.46582,0.316097,1.01502,-0.0022106,-0.000322594,1.01502,0,1
1406,11.7546,-0.345561,0,11.7597,0.345563,7.44005,0.5,0,12.2789,1.0255,-7.44005,0.316092,1.01526,-0.00201751,-0.000273531,1.01526,0,1
1407,11.7159,-0.131443,0,11.7167,0.131495,6.38427,0.5,0,13,-1.09482,6.38427,0.360485,1.38194,0.00671453,-0.00079466,1.38195,0,1
1408,11.7196,0.12963,0,11.7203,0.129683,5.57953,0.5,0,12,0.308829,-5.57953,0.360093,1.38869,-0.0169072,-0.000459141,1.38879,0,1
1409,11.7213,0.122222,0,11.722,0.122278,4.89041,0.5,0,12,0.307079,-4.89041,0.360032,1.38514,-0.0108867,-0.000312799,1.38518,0,1
1410,11.76,0.345916,0,11.765,0.345936,7.47391,0.5,0,12,0.618754,7.47391,0.316277,1.01768,0.00331839,-0.000512936,1.01768,0,1
1411,11.771,0.345572,0,11.776,0.345592,7.32242,0.5,0,12,0.618481,7.32242,0.316234,1.01954,0.00183336,-0.000373657,1.01954,0,1
1412,11.718,-0.12963,0,11.7187,0.129683,6.10708,0.5,0,12.8123,-0.543753,6.10708,0.360597,1.38602,0.0134633,-0.000804927,1.38609,0,1
1413,11.7214,-0.122222,0,11.7221,0.122278,4.90757,0.5,0,12,0.208787,4.90757,0.360521,1.38566,0.010626,-0.000884025,1.3857,0,1
1414,11.76,-0.346031,0,11.765,0.346051,7.4468,0.5,0,12,1.21206,-7.4468,0.31604,1.01501,-0.000843725,-0.000252255,1.01502,0,1
1415,11.771,-0.345704,0,11.776,0.345724,7.45733,0.5,0,12,0.492958,-7.45733,0.31592,1.01724,0.000962064,-0.000433078,1.01724,0,1
1416,11.7236,-0.114815,0,11.7242,0.114875,4.55656,0.5,0,12.697,0.0731207,4.55656,0.364217,1.37936,0.00190943,-0.000945377,1.37936,0,1
1417,11.7249,0.114815,0,11.7254,0.114875,4.74627,0.5,0,12.8104,-0.341458,-4.74627,0.358376,1.38056,-0.0059795,-0.000120027,1.38058,0,1
1418,11.782,0.345536,0,11.787,0.345556,7.32052,0.5,0,12,0.0895834,7.32052,0.315781,1.02051,0.00129483,-0.000154489,1.02051,0,1
1419,11.782,-0.345356,0,11.787,0.345376,7.5337,0.5,0,12,-0.605449,-7.5337,0.315488,1.01955,0.000665815,-0.000477483,1.01955,0,1
1420,11.727,-0.110649,0,11.7275,0.110711,4.61882,0.5,0,12.4376,-0.215569,4.61882,0.363273,1.3817,0.00845054,-0.000878134,1.38172,0,1
1421,11.727,0.112334,0,11.7275,0.112395,4.92949,0.5,0,13,-0.563014,-4.92949,0.358741,1.38267,-0.013049,-0.000126056,1.38273,0,1
1422,11.793,0.345152,0,11.798,0.345171,7.30805,0.5,0,12,-0.194544,7.30805,0.31541,1.02253,0.00133707,-7.62494e-05,1.02254,0,1
1423,11.7306,0.107407,0,11.7311,0.107471,4.50219,0.5,0,12.6655,-0.329936,-4.50219,0.360186,1.38739,-0.0221347,-0.000171602,1.38757,0,1
1424,11.7322,0.1,0,11.7326,0.100069,3.68662,0.5,0,12.7321,0.156995,-3.68662,0.363456,1.38255,-0.0115379,7.5136e-05,1.3826,0,1
1425,11.793,-0.34515,0,11.798,0.34517,7.44488,0.5,0,12,-0.863479,-7.44488,0.314879,1.02109,-0.000864889,-0.000388944,1.0211,0,1
1426,11.73,-0.107407,0,11.7305,0.107471,4.34309,0.5,0,12,-0.254953,4.34309,0.361111,1.38505,0.0143076,-0.000870956,1.38512,0,1
1427,11.7321,-0.1,0,11.7325,0.100069,3.97407,0.5,0,12.4164,-0.197783,3.97407,0.363142,1.3829,0.0142373,-0.00046934,1.38297,0,1
1428,11.7347,0.0925926,0,11.7351,0.0926666,3.3443,0.5,0,12.3069,-0.0330291,-3.3443,0.362304,1.38291,-0.0120886,0.000181436,1.38296,0,1
1429,11.804,0.344937,0,11.809,0.344957,7.28014,0.5,0,12,-0.609535,7.28014,0.314989,1.02347,0.00198312,-7.68118e-05,1.02347,0,1
1430,11.7345,-0.0925926,0,11.7349,0.0926666,3.24955,0.5,0,12,0.149327,3.24955,0.361321,1.38234,0.0133296,-0.000641144,1.3824,0,1
1431,11.804,-0.344905,0,11.809,0.344925,7.27932,0.5,0,12,-0.716371,-7.27932,0.314519,1.02226,-0.0019853,-0.000307342,1.02226,0,1
1432,11.7375,0.0851852,0,11.7378,0.0852657,3.17008,0.5,0,12,-0.183325,-3.17008,0.360693,1.38214,-0.0147164,0.000111516,1.38222,0,1
1433,11.815,0.344692,0,11.82,0.344712,7.19615,0.5,0,12,-0.822208,7.19615,0.314717,1.02432,0.00350837,-5.66449e-06,1.02433,0,1
1434,11.7361,-0.08873,0,11.7364,0.0887388,3.21958,0.5,0,12.3062,-0.016893,3.21958,0.361918,1.38203,0.0139797,-0.000631318,1.3821,0,1
1435,11.7363,-0.0879454,0,11.7366,0.0879549,3.19051,0.5,0,12.3062,-0.0209761,3.19051,0.361914,1.38202,0.0140467,-0.000619469,1.38209,0,1
1436,11.815,-0.344621,0,11.82,0.344641,7.1694,0.5,0,12,-0.766849,-7.1694,0.31427,1.02328,-0.00369604,-7.19903e-05,1.02329,0,1
1437,11.7374,-0.0851852,0,11.7377,0.0852329,3.16167,0.5,0,12.5,-0.128194,3.16167,0.362292,1.3818,0.0144858,-0.000585144,1.38188,0,1
1438,11.738,-0.0846842,0,11.7383,0.0847324,3.17641,0.5,0,12.5676,-0.156563,3.17641,0.361932,1.38194,0.0154217,-0.000538293,1.38203,0,1
1439,11.738,0.084763,0,11.7383,0.0848438,3.16701,0.5,0,12.057,-0.18068,-3.16701,0.36052,1.38222,-0.0156038,0.000134186,1.38231,0,1
1440,11.7396,-0.0821526,0,11.7399,0.0821623,3.03866,0.5,0,12.5836,-0.121912,3.03866,0.361322,1.38283,0.0176471,-0.000556117,1.38294,0,1
1441,11.74,-0.0815107,0,11.7403,0.081521,3.01583,0.5,0,12.6281,-0.131223,3.01583,0.361072,1.38309,0.0182076,-0.000522017,1.38321,0,1
1442,11.7423,-0.0777778,0,11.7425,0.0778659,2.80199,0.5,0,12.6061,-0.0622085,2.80199,0.360391,1.38425,0.0213428,-0.000560886,1.38442,0,1
1443,11.7426,-0.0703704,0,11.7428,0.0704678,2.24904,0.5,0,12,0.086178,2.24904,0.361489,1.38145,0.0156557,-0.000507621,1.38154,0,1
1444,11.8213,-0.344444,0,11.8263,0.344464,6.98822,0.5,0,12,-0.442036,-6.98822,0.3149,1.02456,-0.00422585,7.45288e-06,1.02457,0,1
1445,11.826,0.344877,0,11.831,0.344897,6.91265,0.5,0,12,-0.254783,6.91265,0.31461,1.02385,0.00477762,0.000128698,1.02386,0,1
1446,11.7425,0.0777778,0,11.7428,0.0778659,2.70361,0.5,0,12.5868,0.0238541,-2.70361,0.359855,1.38485,-0.0216532,0.000148731,1.38502,0,1
1447,11.7433,0.0703704,0,11.7435,0.0704678,2.25203,0.5,0,12,0.118507,-2.25203,0.361121,1.38306,-0.0161641,0.000107484,1.38316,0,1
1448,11.7439,0.062963,0,11.744,0.0630718,1.99974,0.5,0,12,0.123121,-1.99974,0.36139,1.38144,-0.0134938,0.000231871,1.38151,0,1
1449,11.837,0.344722,0,11.842,0.344742,6.66373,0.5,0,12,0.281003,6.66373,0.314748,1.02523,0.00452842,0.000228798,1.02524,0,1
1450,11.7436,-0.062963,0,11.7438,0.0630718,2.00508,0.5,0,12,0.10455,2.00508,0.361689,1.38051,0.0143217,-0.000450784,1.38058,0,1
1451,11.826,-0.344315,0,11.831,0.344335,6.84956,0.5,0,12,-0.194028,-6.84956,0.315302,1.02554,-0.00460592,6.63649e-05,1.02555,0,1
1452,11.837,-0.343716,0,11.842,0.343736,6.63095,0.5,0,11.5,-0.179185,-6.63095,0.314733,1.02877,-0.00452871,-1.12326e-06,1.02878,0,1
1453,11.7443,0.0555556,0,11.7444,0.0556789,1.79395,0.5,0,12,0.101578,-1.79395,0.361941,1.38036,-0.0112413,0.0002996,1.38041,0,1
1454,11.7442,-0.0555556,0,11.7444,0.0556789,1.79728,0.5,0,12,0.0730222,1.79728,0.362232,1.37967,0.0125012,-0.000248185,1.37973,0,1
1455,11.7454,0.0481481,0,11.7455,0.0482904,1.66368,0.5,0,12,0.0335224,-1.66368,0.362487,1.37893,-0.00994895,0.000315883,1.37897,0,1
1456,11.848,-0.343686,0,11.853,0.343706,6.58365,0.5,0,11.5,-0.344467,-6.58365,0.314215,1.02897,-0.00472683,-9.31912e-05,1.02898,0,1
1457,11.7452,-0.0481481,0,11.7453,0.0482904,1.66788,0.5,0,12,-0.00682672,1.66788,0.362632,1.37788,0.011255,-2.90119e-06,1.37793,0,1
1458,11.8397,0.344444,0,11.8448,0.344464,6.64315,0.5,0,12,0.273575,6.64315,0.314734,1.02649,0.00443959,0.000220062,1.0265,0,1
1459,11.747,0.0444137,0,11.7471,0.044441,1.54728,0.5,0,12,0.0372909,-1.54728,0.36257,1.37817,-0.0100592,0.000332464,1.37821,0,1
1460,11.7469,-0.0443658,-1.0842e-19,11.747,0.0443898,1.54854,0.5,0,12,0.000413257,1.54854,0.362606,1.37688,0.0114893,5.25027e-05,1.37693,0,1
1461,11.859,-0.343277,0,11.864,0.343297,6.50309,0.5,0,11.5,-0.413621,-6.50309,0.314628,1.02959,-0.00552355,-0.000206663,1.0296,0,1
1462,11.7476,0.0432359,0,11.7477,0.0432673,1.51258,0.5,0,12,0.0389808,-1.51258,0.36258,1.37796,-0.0101566,0.000333738,1.378,0,1
1463,11.848,0.343637,0,11.853,0.343657,6.57871,0.5,0,12,0.135572,6.57871,0.314771,1.02939,0.00406181,0.000208634,1.0294,0,1
1464,11.859,0.342724,0,11.8639,0.342744,6.55203,0.5,0,12.1288,-0.33513,6.55203,0.314783,1.03176,0.00411542,0.000118563,1.03177,0,1
1465,11.7474,-0.043308,-1.0842e-19,11.7474,0.0433357,1.51725,0.5,0,12,0.00229933,1.51725,0.362601,1.37663,0.0115683,6.3267e-05,1.37668,0,1
1466,11.7488,0.0407407,0,11.7488,0.0408996,1.43582,0.5,0,12,0.0417456,-1.43582,0.362627,1.37747,-0.0102619,0.00034235,1.3775,0,1
1467,11.749,0.0402534,0,11.749,0.0404143,1.41747,0.5,0,12,0.0459599,-1.41747,0.362615,1.37746,-0.0102558,0.000334196,1.3775,0,1
1468,11.7485,-0.0407407,0,11.7486,0.0408807,1.43716,0.5,0,12,0.00716272,1.43716,0.362584,1.37596,0.0117333,9.41104e-05,1.37601,0,1
1469,11.749,-0.0396501,0,11.749,0.0397948,1.39437,0.5,0,12,0.0163229,1.39437,0.362576,1.37591,0.0117716,8.52464e-05,1.37596,0,1
1470,11.87,0.342059,0,11.8749,0.342079,6.47807,0.5,0,12.1751,-0.456111,6.47807,0.315112,1.03288,0.00486206,-9.39773e-05,1.03289,0,1
1471,11.87,-0.342847,0,11.8749,0.342867,6.33613,0.5,0,11.5,-0.128135,-6.33613,0.314673,1.0315,-0.00616464,-0.000290619,1.03152,0,1
1472,11.7514,-0.0333333,0,11.7514,0.0335385,1.05843,0.5,0,12,0.117756,1.05843,0.362529,1.37627,0.0109516,0.000113052,1.37631,0,1
1473,11.7501,-0.0367316,-1.0842e-19,11.7502,0.0367653,1.24079,0.5,0,12,0.0617616,1.24079,0.36255,1.37608,0.011411,8.20473e-05,1.37613,0,1
1474,11.7528,-0.0259259,0,11.7528,0.0261891,0.859118,0.5,0,12.2978,0.140747,0.859118,0.362598,1.37671,0.00949335,0.000339133,1.37674,0,1
1475,11.7527,-0.0185185,0,11.7527,0.0188853,0.67813,0.5,0,12,0.118258,0.67813,0.362593,1.3752,0.00652378,0.000246292,1.37521,0,1
1476,11.7497,0.0379208,0,11.7498,0.0379536,1.30446,0.5,0,12,0.0740515,-1.30446,0.362584,1.37756,-0.00991847,0.000318424,1.3776,0,1
1477,11.7501,0.0369024,0,11.7501,0.0369405,1.25725,0.5,0,12,0.0863796,-1.25725,0.362559,1.37764,-0.00976408,0.000291845,1.37768,0,1
1478,11.7512,0.0333333,0,11.7512,0.0335385,1.08223,0.5,0,12,0.129243,-1.08223,0.362524,1.37776,-0.00925352,0.000286409,1.37779,0,1
